"";"Nom cité dans le texte";"Nom français cité dans le texte";"Nom valide";"INTITULE";"ARRETE";"ARTICLE";"CD_NOM"
"";"Parus caeruleus";"Mésange bleue";"Cyanistes caeruleus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"534742"
"";"Parus cristatus";"Mésange huppée";"Lophophanes cristatus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"534750"
"";"Parus cyanus";"Mésange azurée";"Cyanistes cyanus (Pallas, 1770)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"534743"
"";"Parus major";"Mésange charbonnière";"Parus major Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3764"
"";"Parus montanus";"Mésange boréale";"Poecile montanus montanus (Conrad von Baldenstein, 1827)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"886211"
"";"Parus montanus";"Mésange boréale";"Poecile montanus rhenanus (Kleinschmidt, 1910)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"886212"
"";"Parus montanus";"Mésange boréale";"Poecile montanus (Conrad von Baldenstein, 1827)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"534752"
"";"Parus palustris";"Mésange nonnette";"Poecile palustris (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"534753"
"";"Passer domesticus";"Moineau domestique";"Passer domesticus domesticus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4527"
"";"Passer domesticus";"Moineau domestique";"Passer domesticus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4525"
"";"Passer hispaniolensis";"Moineau espagnol";"Passer hispaniolensis (Temminck, 1820)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4530"
"";"Passer montanus";"Moineau friquet";"Passer montanus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4532"
"";"Pelecanus crispus";"Pélican frisé";"Pelecanus crispus Bruch, 1832";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"2462"
"";"Pelecanus onocrotalus";"Pélican blanc";"Pelecanus onocrotalus Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"2460"
"";"Pernis apivorus";"Bondrée apivore";"Pernis apivorus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2832"
"";"Petrochelidon pyrrhonota/Hirundo pyrrhonota";"Hirondelle à front blanc";"Petrochelidon pyrrhonota (Vieillot, 1817)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"442197"
"";"Petronia petronia";"Moineau soulcie";"Petronia petronia (Linnaeus, 1766)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4540"
"";"Phalacrocorax aristotelis";"Cormoran huppé";"Phalacrocorax aristotelis aristotelis (Linnaeus, 1761)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2450"
"";"Phalacrocorax aristotelis";"Cormoran huppé";"Phalacrocorax aristotelis desmarestii (Payraudeau, 1826)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2452"
"";"Phalacrocorax aristotelis";"Cormoran huppé";"Phalacrocorax aristotelis (Linnaeus, 1761)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2447"
"";"Phalacrocorax auritus";"Cormoran à aigrettes/Cormoran à double crête";"Phalacrocorax auritus (Lesson, 1831)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"199323"
"";"Phalacrocorax carbo";"Grand Cormoran";"Phalacrocorax carbo carbo (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2442"
"";"Phalacrocorax carbo";"Grand Cormoran";"Phalacrocorax carbo sinensis (Staunton, 1796)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2446"
"";"Phalacrocorax carbo";"Grand Cormoran";"Phalacrocorax carbo (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2440"
"";"Phalacrocorax pygmeus";"Cormoran pygmée";"Microcarbo pygmaeus (Pallas, 1773)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"895998"
"";"Phalaropus fulicarius";"Phalarope à bec étroit/Phalarope à bec mince";"Phalaropus fulicarius (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3250"
"";"Phalaropus lobatus";"Phalarope à bec large";"Phalaropus lobatus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3243"
"";"Phalaropus tricolor";"Phalarope de Wilson";"Steganopus tricolor Vieillot, 1819";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3249"
"";"Pheucticus ludovicianus";"Cardinal à poitrine rose/Gros bec à poitrine rose";"Pheucticus ludovicianus (Linnaeus, 1766)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"4690"
"";"Phoeniconaias minor/Phoenicopterus minor";"Flamant nain";"Phoeniconaias minor (É. Geoffroy Saint-Hilaire, 1798)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"2698"
"";"Phoenicopterus ruber roseus/Phoenicopterus roseus";"Flamant rose";"Phoenicopterus roseus Pallas, 1811";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"199335"
"";"Phoenicurus moussieri";"Rougequeue de Moussier/Rubiette de Moussier";"Phoenicurus moussieri (Olphe-Galliard, 1852)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"4043"
"";"Phoenicurus ochruros";"Rougequeue noir";"Phoenicurus ochruros (S. G. Gmelin, 1774)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4035"
"";"Phoenicurus phoenicurus";"Rougequeue à front blanc";"Phoenicurus phoenicurus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4040"
"";"Phylloscopus bonelli";"Pouillot de Bonelli";"Phylloscopus bonelli (Vieillot, 1819)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4269"
