ordre;CD_REF;CD_NOM;NOM_CITE;AUTEUR;NOMS_COMMUNS;POPULATION;RANG;FAMILLE;ENDEMISME;COMMENTAIRE;STATUT;CRITERES;TENDANCE;VERSION;STATUT_I;STATUT_EU;ANNEEEVAL;NOM_LISTE;TYPE_LISTE;GROUPE_GRAND_PUBLIC;
"45";"457299";"457299";"Mecopisthes peusi Wunderlich, 1972";"Wunderlich, 1972";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233350";"233350";"Micaria albovittata (Lucas, 1846)";"(Lucas, 1846)";"";"";"ES";"Gnaphosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233353";"233353";"Micaria dives (Lucas, 1846)";"(Lucas, 1846)";"";"";"ES";"Gnaphosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1794";"1794";"Micaria fulgens (Walckenaer, 1802)";"(Walckenaer, 1802)";"";"";"ES";"Gnaphosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1793";"1793";"Micaria pulicaria (Sundevall, 1831)";"(Sundevall, 1831)";"";"";"ES";"Gnaphosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1421";"1421";"Minyriolus pusillus (Wider, 1834)";"(Wider, 1834)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233672";"233672";"Mioxena blanda (Simon, 1884)";"(Simon, 1884)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233673";"233673";"Moebelia penicillata (Westring, 1851)";"(Westring, 1851)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233684";"233684";"Nematogmus sanguinolentus (Walckenaer, 1841)";"(Walckenaer, 1841)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1465";"1465";"Neriene furtiva (O. Pickard-Cambridge, 1871)";"(O. Pickard-Cambridge, 1871)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"303470";"303470";"Neriene hammeni (van Helsdingen, 1963)";"(van Helsdingen, 1963)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1468";"1468";"Neriene radiata (Walckenaer, 1841)";"(Walckenaer, 1841)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233687";"233687";"Obscuriphantes obscurus (Blackwall, 1841)";"(Blackwall, 1841)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1471";"1471";"Oedothorax agrestis (Blackwall, 1853)";"(Blackwall, 1853)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"234155";"234155";"Ozyptila brevipes (Hahn, 1826)";"(Hahn, 1826)";"";"";"ES";"Thomisidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233704";"233704";"Palliduphantes insignis (O. Pickard-Cambridge, 1913)";"(O. Pickard-Cambridge, 1913)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233713";"233713";"Panamomops sulcifrons (Wider, 1834)";"(Wider, 1834)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233716";"233716";"Parapelecopsis nemoralis (Blackwall, 1841)";"(Blackwall, 1841)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"719840";"719840";"Parasteatoda simulans (Thorell, 1875)";"(Thorell, 1875)";"";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1926";"1926";"Pardosa agrestis (Westring, 1861)";"(Westring, 1861)";"";"";"ES";"Lycosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1930";"1930";"Pardosa lugubris (Walckenaer, 1802)";"(Walckenaer, 1802)";"";"";"ES";"Lycosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"457342";"457342";"Pardosa saltans Töpfer-Hofmann, 2000";"Töpfer-Hofmann, 2000";"Pardose forestière";"";"ES";"Lycosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"457410";"457410";"Pellenes nigrociliatus (Simon, 1875)";"(Simon, 1875)";"";"";"ES";"Salticidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1480";"1480";"Peponocranium ludicrum (O. Pickard-Cambridge, 1861)";"(O. Pickard-Cambridge, 1861)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233938";"233938";"Philodromus albidus Kulczynski, 1911";"Kulczyński, 1911";"";"";"ES";"Philodromidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233941";"233941";"Philodromus collinus C.L. Koch, 1835";"C.L. Koch, 1835";"";"";"ES";"Philodromidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1679";"1679";"Philodromus margaritatus (Clerck, 1757)";"(Clerck, 1758)";"Philodrome tigré";"";"ES";"Philodromidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233949";"233949";"Philodromus praedatus O. Pickard-Cambridge, 1871";"O. Pickard-Cambridge, 1871";"";"";"ES";"Philodromidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1787";"1787";"Phrurolithus minimus C.L. Koch, 1839";"C.L. Koch, 1839";"";"";"ES";"Phrurolithidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"719850";"719850";"Phylloneta impressa (L. Koch, 1881)";"(L. Koch, 1881)";"";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"521447";"521447";"Phylloneta sisyphia (Clerck, 1757)";"(Clerck, 1758)";"Théridion Sisyphe";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233738";"233738";"Porrhomma convexum (Westring, 1851)";"(Westring, 1851)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233741";"233741";"Porrhomma microphthalmum (O. Pickard-Cambridge, 1871)";"(O. Pickard-Cambridge, 1871)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"303542";"303542";"Porrhomma oblitum (O. Pickard-Cambridge, 1871)";"(O. Pickard-Cambridge, 1871)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1383";"1383";"Porrhomma pygmaeum (Blackwall, 1834)";"(Blackwall, 1834)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"234026";"234026";"Pseudeuophrys erratica (Walckenaer, 1826)";"(Walckenaer, 1826)";"";"";"ES";"Salticidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1336";"1336";"Robertus arundineti (O. Pickard-Cambridge, 1871)";"(O. Pickard-Cambridge, 1871)";"";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1334";"1334";"Robertus neglectus (O. Pickard-Cambridge, 1871)";"(O. Pickard-Cambridge, 1871)";"";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1423";"1423";"Saaristoa abnormis (Blackwall, 1841)";"(Blackwall, 1841)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"234030";"234030";"Salticus cingulatus (Panzer, 1797)";"(Panzer, 1796)";"";"";"ES";"Salticidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"719851";"719851";"Sardinidion blackwalli (O. Pickard-Cambridge, 1871)";"(O. Pickard-Cambridge, 1871)";"";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1781";"1781";"Scotina celans (Blackwall, 1841)";"(Blackwall, 1841)";"";"";"ES";"Liocranidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1782";"1782";"Scotina gracilipes (Blackwall, 1859)";"(Blackwall, 1859)";"";"";"ES";"Liocranidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233864";"233864";"Scotina palliardii (L. Koch, 1881)";"(L. Koch, 1881)";"";"";"ES";"Liocranidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233371";"233371";"Scotophaeus blackwalli (Thorell, 1871)";"(Thorell, 1871)";"";"";"ES";"Gnaphosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233376";"233376";"Scotophaeus scutulatus (L. Koch, 1866)";"(L. Koch, 1866)";"";"";"ES";"Gnaphosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1165";"1165";"Segestria florentina (Rossi, 1790)";"(Rossi, 1790)";"Ségestrie florentine";"";"ES";"Segestriidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1576";"1576";"Singa hamata (Clerck, 1757)";"(Clerck, 1758)";"Épeire tubuleuse";"";"ES";"Araneidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233234";"233234";"Singa nitidula C.L. Koch, 1844";"C.L. Koch, 1844";"";"";"ES";"Araneidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233765";"233765";"Syedra gracilis (Menge, 1869)";"(Menge, 1869)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"234053";"234053";"Talavera aequipes (O. Pickard-Cambridge, 1871)";"(O. Pickard-Cambridge, 1871)";"";"";"ES";"Salticidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1143";"1143";"Tapinesthis inermis (Simon, 1882)";"(Simon, 1882)";"";"";"ES";"Oonopidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233775";"233775";"Tapinocyba pallens (O. Pickard-Cambridge, 1873)";"(O. Pickard-Cambridge, 1873)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1495";"1495";"Tapinopa longidens (Wider, 1834)";"(Wider, 1834)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1839";"1839";"Tegenaria parietina (Fourcroy, 1785)";"(Fourcroy, 1785)";"";"";"ES";"Agelenidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233780";"233780";"Tenuiphantes cristatus (Menge, 1866)";"(Menge, 1866)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233783";"233783";"Tenuiphantes mengei (Kulczynski, 1887)";"(Kulczyński, 1887)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233786";"233786";"Tenuiphantes tenebricola (Wider, 1834)";"(Wider, 1834)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1532";"1532";"Tetragnatha obtusa C.L. Koch, 1837";"C.L. Koch, 1837";"";"";"ES";"Tetragnathidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"234072";"234072";"Tetragnatha pinicola L. Koch, 1870";"L. Koch, 1870";"";"";"ES";"Tetragnathidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1822";"1822";"Textrix denticulata (Olivier, 1789)";"(Olivier, 1789)";"";"";"ES";"Agelenidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"836099";"836099";"Theridion asopi Vanuytven, 2014";"Vanuytven, 2014";"";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"234131";"234131";"Theridion familiare O. Pickard-Cambridge, 1871";"O. Pickard-Cambridge, 1871";"";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"720113";"720113";"Theridion harmsi Wunderlich, 2011";"Wunderlich, 2011";"";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"234137";"234137";"Theridion hemerobium Simon, 1914";"Simon, 1914";"";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1291";"1291";"Theridion mystaceum L. Koch, 1870";"L. Koch, 1870";"";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1278";"1278";"Theridion pinastri L. Koch, 1872";"L. Koch, 1872";"";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233792";"233792";"Thyreosthenius parasiticus (Westring, 1851)";"(Westring, 1851)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233794";"233794";"Trematocephalus cristatus (Wider, 1834)";"(Wider, 1834)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233894";"233894";"Trochosa hispanica Simon, 1870";"Simon, 1870";"";"";"ES";"Lycosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"457346";"457346";"Trochosa robusta (Simon, 1876)";"(Simon, 1876)";"";"";"ES";"Lycosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1944";"1944";"Trochosa spinipalpis (F.O. Pickard-Cambridge, 1895)";"(F.O. Pickard-Cambridge, 1895)";"";"";"ES";"Lycosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233820";"233820";"Troxochrus cirrifrons (O. Pickard-Cambridge, 1871)";"(O. Pickard-Cambridge, 1871)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233824";"233824";"Typhochrestus digitatus (O. Pickard-Cambridge, 1873)";"(O. Pickard-Cambridge, 1873)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233827";"233827";"Walckenaeria acuminata Blackwall, 1833";"Blackwall, 1833";"Érigone périscope";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"303768";"303768";"Walckenaeria alticeps (Denis, 1952)";"(Denis, 1952)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233832";"233832";"Walckenaeria corniculans (O. Pickard-Cambridge, 1875)";"(O. Pickard-Cambridge, 1875)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233833";"233833";"Walckenaeria cucullata (C.L. Koch, 1836)";"(C.L. Koch, 1836)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233834";"233834";"Walckenaeria cuspidata Blackwall, 1833";"Blackwall, 1833";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233839";"233839";"Walckenaeria furcillata (Menge, 1869)";"(Menge, 1869)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233841";"233841";"Walckenaeria kochi (O. Pickard-Cambridge, 1873)";"(O. Pickard-Cambridge, 1873)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1641";"1641";"Xysticus audax (Schrank, 1803)";"(Schrank, 1803)";"";"";"ES";"Thomisidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1201";"1201";"Zelotes electus (C.L. Koch, 1839)";"(C.L. Koch, 1839)";"";"";"ES";"Gnaphosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1199";"1199";"Zelotes subterraneus (C.L. Koch, 1833)";"(C.L. Koch, 1833)";"";"";"ES";"Gnaphosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1236";"1236";"Zodarion gallicum (Simon, 1873)";"(Simon, 1873)";"";"";"ES";"Zodariidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1587";"1587";"Zygiella atrica (C.L. Koch, 1845)";"(C.L. Koch, 1845)";"";"";"ES";"Araneidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"55";"304586";"304586";"Coleosoma floridanum Banks, 1900";"Banks, 1900";"";"";"ES";"Theridiidae";"";"";"NA";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"55";"304538";"304538";"Heteropoda venatoria (Linnaeus, 1767)";"(Linnaeus, 1767)";"";"";"ES";"Sparassidae";"";"";"NA";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"55";"1251";"1251";"Holocnemus pluchei (Scopoli, 1763)";"(Scopoli, 1763)";"";"";"ES";"Pholcidae";"";"";"NA";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"55";"906433";"906433";"Kryptonesticus eremita (Simon, 1880)";"(Simon, 1880)";"";"";"ES";"Nesticidae";"";"";"NA";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"55";"458766";"458766";"Mermessus trilobatus (Emerton, 1882)";"(Emerton, 1882)";"";"";"ES";"Linyphiidae";"";"";"NA";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"55";"1478";"1478";"Ostearius melanopygius (O. Pickard-Cambridge, 1880)";"(O. Pickard-Cambridge, 1880)";"Érigone cul-noir";"";"ES";"Linyphiidae";"";"";"NA";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"55";"457244";"457244";"Parasteatoda tepidariorum (C.L. Koch, 1841)";"(C.L. Koch, 1841)";"";"";"ES";"Theridiidae";"";"";"NA";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"55";"233958";"233958";"Psilochorus simoni (Berland, 1911)";"(Berland, 1911)";"";"";"ES";"Pholcidae";"";"";"NA";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"55";"234123";"234123";"Steatoda nobilis (Thorell, 1875)";"(Thorell, 1875)";"";"";"ES";"Theridiidae";"";"";"NA";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"55";"1054";"1054";"Uloborus plumipes Lucas, 1846";"Lucas, 1846";"";"";"ES";"Uloboridae";"";"";"NA";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
